央视,#genre#
香港|香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港|香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港|香港卫视文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
香港|耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
香港|耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
香港|耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
香港|有线18,http://ddi.yj011.net:8080/sat/hk021.flv
TVBS歡樂,http://ceshi.huanqiuzhibo.cn/accv.php?id=tvbshuanle_twn
Vision Prime,http://ceshi.huanqiuzhibo.cn/accv.php?id=VisionPrime
Viu6,http://ceshi.huanqiuzhibo.cn/accv.php?id=viusix_twn
Viu6,http://ceshi.huanqiuzhibo.cn/accv.php?id=viusix_twn
VIUTV1,http://ceshi.huanqiuzhibo.cn/accv.php?id=viu1_twn
Warner TV,http://ceshi.huanqiuzhibo.cn/accv.php?id=WarnerTV
Workpoint,http://ceshi.huanqiuzhibo.cn/accv.php?id=workpoint_pat
Zee Action,http://ceshi.huanqiuzhibo.cn/accv.php?id=Zeeaction
Zee Business,http://ceshi.huanqiuzhibo.cn/accv.php?id=Zeebusiness
Zee TV HD,http://ceshi.huanqiuzhibo.cn/accv.php?id=Zeetvhd
八大戲劇,http://ceshi.huanqiuzhibo.cn/accv.php?id=badadrama
八大戲劇,http://ceshi.huanqiuzhibo.cn/accv.php?id=badadrama
八大第一,http://ceshi.huanqiuzhibo.cn/accv.php?id=badafirst
八大第一,http://ceshi.huanqiuzhibo.cn/accv.php?id=badafirst
八大綜合,http://ceshi.huanqiuzhibo.cn/accv.php?id=badazhonghe
八大綜合,http://ceshi.huanqiuzhibo.cn/accv.php?id=badazhonghe
八大綜合,http://ceshi.huanqiuzhibo.cn/accv.php?id=badazhonghe
八大綜合,http://ceshi.huanqiuzhibo.cn/accv.php?id=badazhonghe
三立戲劇,http://ceshi.huanqiuzhibo.cn/accv.php?id=sanlixiju_twn
三立戲劇,http://ceshi.huanqiuzhibo.cn/accv.php?id=sanlixiju_twn
三立綜合,http://ceshi.huanqiuzhibo.cn/accv.php?id=sanlizhonghe
三立綜合,http://ceshi.huanqiuzhibo.cn/accv.php?id=sanlizhonghe
大愛1,http://ceshi.huanqiuzhibo.cn/accv.php?id=daai_twn
大愛1,http://ceshi.huanqiuzhibo.cn/accv.php?id=daai_twn
小太陽,http://ceshi.huanqiuzhibo.cn/accv.php?id=Xiaotaiyang
中天亞洲,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctiasia_twn
中天亞洲,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctiasia_twn
中天娛樂,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctient
中天娛樂,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctient
中天綜合,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctizhonghe
中天綜合,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctizhonghe
中天新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctinews
中天新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctinews
中視,http://ceshi.huanqiuzhibo.cn/accv.php?id=zhongshihd_twn
中視,http://ceshi.huanqiuzhibo.cn/accv.php?id=zhongshihd_twn
中視新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=zhongshinews_twn
中視新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=zhongshinews_twn
公視,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctv_taiwan
公視,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctv_taiwan
鳳凰衛視,http://ceshi.huanqiuzhibo.cn/accv.php?id=phoenixtv_hd
鳳凰香港,http://ceshi.huanqiuzhibo.cn/accv.php?id=hkphoenix_twn
鳳凰資訊,http://ceshi.huanqiuzhibo.cn/accv.php?id=phoenixinfo_hd
無線財經資訊,http://ceshi.huanqiuzhibo.cn/accv.php?id=tvbcaijing_twn
無線財經資訊,http://ceshi.huanqiuzhibo.cn/accv.php?id=tvbcaijing_twn
東森電影,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvmovie
東森電影,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvmovie
東森戲劇,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvdrama
東森戲劇,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvdrama
東森財經新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvcaijing_twn
東森財經新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvcaijing_twn
東森洋片,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvwestern
東森洋片,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvwestern
東森綜合,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvzhonghe
東森綜合,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvzhonghe
東森超視,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvsuper
東森超視,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvsuper
東森新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvnews
東森新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvnews
台視,http://ceshi.huanqiuzhibo.cn/accv.php?id=ttv_taiwan
台視,http://ceshi.huanqiuzhibo.cn/accv.php?id=ttv_taiwan
民視,http://ceshi.huanqiuzhibo.cn/accv.php?id=ftvhd_taiwan
民視,http://ceshi.huanqiuzhibo.cn/accv.php?id=ftvhd_taiwan
民視台灣,http://ceshi.huanqiuzhibo.cn/accv.php?id=ftvtaiwan_twn?
民視台灣,http://ceshi.huanqiuzhibo.cn/accv.php?id=ftvtaiwan_twn
民視新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=ftvnew_taiwan
民視新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=ftvnew_taiwan
龍華卡通,http://ceshi.huanqiuzhibo.cn/accv.php?id=jingtiancartoon_twn
龍華卡通,http://ceshi.huanqiuzhibo.cn/accv.php?id=jingtiancartoon_twn
龍華戲劇,http://ceshi.huanqiuzhibo.cn/accv.php?id=lunghuaxiju_twn
龍華戲劇,http://ceshi.huanqiuzhibo.cn/accv.php?id=lunghuaxiju_twn
龍華戲劇,http://ceshi.huanqiuzhibo.cn/accv.php?id=lunghuaxiju_twn
龍華經典,http://ceshi.huanqiuzhibo.cn/accv.php?id=lunghuajingdian_twn
龍華偶像,http://ceshi.huanqiuzhibo.cn/accv.php?id=lunghuaidol_twn
龍華偶像,http://ceshi.huanqiuzhibo.cn/accv.php?id=lunghuaidol_twn
龍華洋片,http://ceshi.huanqiuzhibo.cn/accv.php?id=lunghuawestern_twn
龍華洋片,http://ceshi.huanqiuzhibo.cn/accv.php?id=lunghuawestern_twn
龍祥時代,http://ceshi.huanqiuzhibo.cn/accv.php?id=lungxiangtime_twn
龍祥時代,http://ceshi.huanqiuzhibo.cn/accv.php?id=lungxiangtime_twn
動物星球,http://ceshi.huanqiuzhibo.cn/accv.php?id=animalplanet_twn
華視,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctshd_twn
華視,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctshd_twn
好消息2,http://ceshi.huanqiuzhibo.cn/accv.php?id=good2_twn
好消息2,http://ceshi.huanqiuzhibo.cn/accv.php?id=good2_twn
好萊塢電影,http://ceshi.huanqiuzhibo.cn/accv.php?id=hollywoodmovies_twn
年代新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=niandainews_twn
年代新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=niandainews_twn
緯來體育,http://ceshi.huanqiuzhibo.cn/accv.php?id=videolandsport
緯來體育,http://ceshi.huanqiuzhibo.cn/accv.php?id=videolandsport
國家地理,http://ceshi.huanqiuzhibo.cn/accv.php?id=natgeohd_twn
阿里郎Arirang,http://ceshi.huanqiuzhibo.cn/accv.php?id=arirang_twn
阿里郎Arirang,http://ceshi.huanqiuzhibo.cn/accv.php?id=arirang_twn
非凡新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=feifannews_twn
非凡新聞,http://ceshi.huanqiuzhibo.cn/accv.php?id=feifannews_twn
星衛電影,http://ceshi.huanqiuzhibo.cn/accv.php?id=xingwei_movie
美亞電影,http://ceshi.huanqiuzhibo.cn/accv.php?id=meiyamovie_twn
美食星球,http://ceshi.huanqiuzhibo.cn/accv.php?id=foodplanet_twn
愛爾達體育1,http://ceshi.huanqiuzhibo.cn/accv.php?id=eltasport_twn
愛爾達體育1,http://ceshi.huanqiuzhibo.cn/accv.php?id=eltasport_twn
愛爾達體育2,http://ceshi.huanqiuzhibo.cn/accv.php?id=eltasport2_twn
愛爾達體育2,http://ceshi.huanqiuzhibo.cn/accv.php?id=eltasport2_twn
野生動物,http://ceshi.huanqiuzhibo.cn/accv.php?id=natgeowild_twn
博斯網球,http://ceshi.huanqiuzhibo.cn/accv.php?id=bositennis_twn
博斯網球,http://ceshi.huanqiuzhibo.cn/accv.php?id=bositennis_twn
博斯運動1,http://ceshi.huanqiuzhibo.cn/accv.php?id=bosisport1_twn
博斯運動1,http://ceshi.huanqiuzhibo.cn/accv.php?id=bosisport1_twn
博斯運動2,http://ceshi.huanqiuzhibo.cn/accv.php?id=bosisport2_twn
博斯運動2,http://ceshi.huanqiuzhibo.cn/accv.php?id=bosisport2_twn
博斯高球2,http://ceshi.huanqiuzhibo.cn/accv.php?id=bosigolf2_twn
博斯高球2,http://ceshi.huanqiuzhibo.cn/accv.php?id=bosigolf2_twn
靖天卡通,http://ceshi.huanqiuzhibo.cn/accv.php?id=jingtiancartoon_twn
靖天國際,http://ceshi.huanqiuzhibo.cn/accv.php?id=jingtianintl_twn
靖天國際,http://ceshi.huanqiuzhibo.cn/accv.php?id=jingtianintl_twn

新闻,#genre#
新闻综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
滨州新闻,http://pullhls23ee9d41.live.126.net/live/14581ba42b9543139e940d7bd24797a8/playlist.m3u8
上海新闻,https://volc-stream.kksmg.com/live/xwzh/index.m3u8?volcSecret=24c4e74da66bc232a166f9f84d8842df&volcTime=1708504445
上海新闻,http://[2409:8087:7001:20:1000::88]:6610/000000001000/5000000011000031110/index.m3u8?channel-id=bestzb&Contentid=5000000011000031110&livemode=1&stbId=3
台视新闻,http://line.premiumpowers.net:80/play/live.php?mac=00:1A:79:73:45:10&stream=156398&extension=ts&play_token=6pDQNgylDg
民视新闻台,http://line.premiumpowers.net:80/play/live.php?mac=00:1A:79:73:45:10&stream=156389&extension=ts
中国环球[1024x576],http://live.cgtn.com/500/prog_index.m3u8
BRICS[1920x1080],https://brics.bonus-tv.ru/cdn/brics/chinese/playlist.m3u8
BRICS,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
半岛新闻[1280x720],http://live-hls-web-aja.getaj.net/AJA/02.m3u8
朝鲜新闻[1280x720],http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
俄罗斯台[1920x1080],http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
日本华语[1920x1080],https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
动物频道[3840x2160],https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
中国环球[1024x576],http://live.cgtn.com/500/prog_index.m3u8
半岛新闻[1280x720],http://live-hls-web-aja.getaj.net/AJA/02.m3u8
泰国ASTV[1920x1080],http://news1.live14.com/stream/news1_hi.m3u8
朝鲜新闻[1280x720],http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国新闻[1280x720],http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
俄罗斯台[1920x1080],http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
日本华语[1920x1080],https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
动物频道[3840x2160],https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
爆谷台,https://zb1.ran-ran.net/ran-ran.top.xsj.php?id=baogu-movies
澳视澳门FHD,http:qwas.eatuo.com:9901/tsfile/live/1033_1.m3u8?
法国时尚,https://fashs043.cloudycdn.services/scte/sftv2/playlist.m3u8
法国时尚4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
时尚TV 4k,http://honeywatch.net:80/play/live.php?mac=00:1A:79:A5:9F:91&stream=1283290&extension=ts&play_token=ANc6neJCos
爱自然4k,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
STAR 4K,http://honeywatch.net:80/play/live.php?mac=00:1A:79:A5:9F:91&stream=1283288&extension=ts&play_token=ggQ1TaqbK0

跨年+节日晚会,#genre#
慢直播大家一起跨年,https://alicoccdncmnet-hd.inter.71edge.com/tslive/l1/c10_rqy_2htznbok_hevc_high_t4/-2vrpKg2u3OT02c5eWi0Up5BLdC9fcsDnk42ciep76oGFKprOq5ak0S5j-RUW3aKHFm8_3R84f19Ldu-NWEijTmxs2YIaCqCXqJZMHVylvs3ApSxHMGeluuQwMnSrEIHZoF1Qid56q6-bisUAf-FbQ6ew6z2XSF0vdSWVXS6N3lWwZT4OIX7HIzuL64aIfXpYEd46qzud-Z0tt4n6ZaPHSnLz5S2C17_5Y0UVj0mhQbwIIFKoGHzrePTulWUNlDxEEaoFU5DU2BMJIFkIk2_4g/18be90267beda51554595407dd686d8ef/c10_rqy_2htznbok_hevc_high_t4.m3u8
2024科技追光跨年science演讲,https://alicoccdncmnet-hd.inter.71edge.com/tslive/l1/c10_rqy_ieh3u2ip_hevc_high_t4/fDTeYNaZXSEG_E7OZxtqRqc4OWCo0Y4xnkiEI3t4OtkvPMnBJ-H6_fhXYVEvLjJQGyEM4-lEyxwHoFpoPd9awPHR-SA52qjamWmCnBmZldFJaA23UoKK8eGyf14cC7LkVvxwSg-Lgv0zj48M7o13cyiiB3yfUiQL8HfHbQ0E8fZsLf_0U_NsOKdQeEJLnaug94pxtlRUpNnvyYbXJWlxFMAWeISFsp5di4V36tjtnGA0RvQsTFr4fU1d6Y-TX3P1EpxqvlVRB1V4cQSedqCjvQ/16a3f0abcd75e0db6083e44e513879b5d/c10_rqy_ieh3u2ip_hevc_high_t4.m3u8
CCTV2024跨年春晚,https://cloudvideo.thepaper.cn/video/06abcb2019ce4231abdcefeae1f6993c/hd/171bf17b-1961-4321-8623-9de60cd1abc1-46f34770-c6b1-f8a5-9317-8743f809d73f.mp4
北京卫视2024跨年春晚,https://lvbdcdncmn.inter.71edge.com/tslive/l1/c4_ls_bjws2024knwh_h265_high_3zzjotba_master_xnvfj4k5_t4/Q9E5EXfNlLfRsMGplSf0sny6-5FyFYIjhqlcY8ROspyvxkXN6iukTMNRP5bLPGQATEkuywzPlXOIs3YPOsqdx7SlRPX4rXYfh3LLTm3rcKXZ1wJ-aeVaCrv2QUyMaXbrglI7tXjhTedwls9WkYo2fUwHldmRbO2jV89s_LXcilKKHH5_KPE9a_ksnInPnrMXus9FPH19u0DBZCD0Ufam2xjEGhK2RLIbRC_sEgNnrA1mBzCAUagxeBPgnvdUbcki4iFpyAPogO5eEEpmcPQsLg/1d1284bfb94e96ebae56e159d2e0173ca/c4_ls_bjws2024knwh_h265_high_3zzjotba_master_xnvfj4k5_t4.m3u8
东方卫视2024跨年春晚,https://alicoccdncmnet-hd.inter.71edge.com/tslive/l1/c5_ls_dfws2024knwh_h265_high_svo5mvdj_master_cwcscb40_t4/WxkfsPL92soyNT12ugLLUbRUxuDVk1JpGlokv4jxMkr7qxqvJ9QkQDaFLx2-n550SP2pMYRxBgp6qHbppwAhoguMuf7762MbX51Y2MD6md3K7UM39saqoBTyueI1Rf9XAQxSttIacYmIH7wQzzFcfBOveaW1MujYH_wEUa5AvwMsRm2PwMpSuM8uoC3dEjbxxNx5bBZyV4Q7H5INXhzKmWH0Ddl7W8gZ9CfUgOOzWxz_QBjXL3c5K9gk2y_KVPfjXBJ3mxWk2Lg1sYuq9dI_3w/116ae6802eaf18ac4fe20e9a70658c568/c5_ls_dfws2024knwh_h265_high_svo5mvdj_master_cwcscb40_t4.m3u8
江苏卫视2024跨年春晚,https://alicoccdncmnet-hd.inter.71edge.com/tslive/l1/c4_ls_jsws2024knwh_h265_high_qjktiju4_master_ih3wposv_t4/BhwdIXBoB9G3Ow8y5gntipKrtP9VT9SQB5JbpLhqxjTmbsK_V1z5_xxGF8eGRtwcU5Er-ViGFB_WBd03QtJoLYThiou5RDaJSX8qij8bEf64aOEW33movtXfWuRVkNPSStw7vuvw5hsxkAMINAb63G4_-jp95Gnmg1xhSnVidgnW-KGr2MFrULGUyU0jF-EQNGMEn3s5MEyoTEnyv38A9y_6j8YR3pbjGRqOjtvRh-spOxZENpBXdYQyX90DtdhV3k-qZZAc6VXGqLTRMPTUVQ/1e790c6a74521a04f65fd4ea0a996c020/c4_ls_jsws2024knwh_h265_high_qjktiju4_master_ih3wposv_t4.m3u8
浙江卫视2024跨年春晚,https://alicoccdncmnet-hd.inter.71edge.com/tslive/l1/c3_ls_zjws2024knwh_h265_high_psguit1l_master_yj2idozw_t4/fnlHpwI8fRO3LUNPXm6Mm0UUi75KjLP3mi-9yqn-E9mhOGuRIhxtNAuC61Kp8g7gd-3WtC8pCJMe0zomFGmFPGWB2uWXfc-UVJgBOoeoPPxBkeTvRHA5sOihS2oa7hT5WDPm08NNpcgcPGNrmGbvuBK1Y9fV50Y93FUrZePPbNZWFD4uc1zOrYRru_HWnZYV_ut4v5nVhp3hG8ObhaIwl8rpcSeB6MJ9tUs7skwV3JHYZr_5VcfiMd_Q8vkEti69RFc8TlvA9IDp6Q_9BEeDDQ/1dd41faa7ba69fec764a674d255cffe08/c3_ls_zjws2024knwh_h265_high_psguit1l_master_yj2idozw_t4.m3u8
山东卫视2024跨年春晚,https://vd4.bdstatic.com/mda-pms16szhjuk4d5z9/sc/cae_h264/1703660088259620707/mda-pms16szhjuk4d5z9.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1703943247-0-0-ccf041cf5efb9833d82f0b21be942f66&bcevod_channel=searchbox_feed&pd=1&cr=2&cd=0&pt=3&logid=2047746767&vid=6717346271622288688&klogid=2047746767&abtest=
维也纳2024跨年音乐会,https://mp4playali-cdn.ysp.cctv.cn/t000040stvv.ydal10002.mp4?sdtfrom=4330701&guid=lqhyi05z_m11ejcm7d5&vkey=6C4DAC89E9ECDA2C799B2D93EACE1BE727877501176E19BC1980CA3A1E8C7D707857C5D9EF7D5AAEB442AA1E4A8B9BD69645ECBABF37C2F8861C23039EC2CD46EE0D121B60833F004FA928EBCFC27D85EB83BFEDCE43D9512B46509DFCBB4AABA1F9EB39DD79A31BDBDBB47DDD4ED6BB6B7D09519EC4EFEAAAF32058E31FE7C3&platform=2
东南卫视20204跨年春晚,https://f.video.weibocdn.com/o0/zIHV7nuzlx08bhcN0hfq01041200ZKJa0E010.mp4?label=mp4_720p&template=1280x720.25.0&media_id=4983648609566764&tp=8x8A3El:YTkl0eM8&us=0&ori=1&bf=4&ot=h&lp=000042beuC&ps=mZ6WB&uid=zqpZ83i&ab=,8013-g0,3601-g19,12739-g1&Expires=1703936230&ssig=mmLFBCK26L&KID=unistore,video
四川卫视2024跨年春晚,hhttps://alicoccdncmnet-hd.inter.71edge.com/tslive/l1/c2_ls_scws2024knwh_h265_high_ba0tnjs1_master_wpar3ve0_t4/GihdDLtdMm5aV9leA7jWO5wgKlDJ5DTv8qI72FlBtUmSAJXf46KA1ZMusxAKpFhCIdejDkpaYOomLFr4ahiB0qwBPyYno2WM6JUStZnT4dNsinjX2BA9FrTA0Q7q8uzUjPONTfxc1s3rpgY-tknPzipGl9NCkgFtd_bdun2dyE6tgMywrofdjZZGeQo9ys695O-q_64Zqnf7TmpDBUkIsqrfo35J0UwQWdd4g6MGebYMJWU9mF6RF1O7jicI8uym9pqfVyDRWKdeY1CLMe5qDQ/1f1f8ac645e645610b79933a67c4d857e/c2_ls_scws2024knwh_h265_high_ba0tnjs1_master_wpar3ve0_t4.m3u8
2024河南卫视元宵晚会,https://yzzy1.play-cdn1.com/20240224/18028_d98f77ca/index.m3u8
2024东方卫视元宵特别节目,https://yzzy1.play-cdn1.com/20240224/18037_2173cd67/index.m3u8
2024江苏卫视元宵晚会,https://yzzy1.play-cdn1.com/20240225/18044_70e89fc2/index.m3u8
2024安徽卫视元宵喜乐会,https://yzzy1.play-cdn1.com/20240224/18039_c0011376/index.m3u8
2024湖南卫视芒果TV元宵喜乐会,https://yzzy.play-cdn21.com/20240224/64_5e78e7e0/index.m3u8
2024年中央广播电视总台元宵晚会,https://yzzy1.play-cdn20.com/20240224/17584_e254af43/index.m3u8
2024山东卫视元宵开学礼,https://yzzy.play-cdn21.com/20240224/63_43ba5d05/index.m3u8

福建酒店源,#genre#
CCTV1,http://117.27.190.42:9901/tsfile/live/23232_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://117.27.190.42:9901/tsfile/live/23233_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://117.27.190.42:9901/tsfile/live/23234_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://117.27.190.42:9901/tsfile/live/23235_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://117.27.190.42:9901/tsfile/live/23236_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://117.27.190.42:9901/tsfile/live/23237_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://117.27.190.42:9901/tsfile/live/23238_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://117.27.190.42:9901/tsfile/live/23239_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://117.27.190.42:9901/tsfile/live/23240_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://117.27.190.42:9901/tsfile/live/23241_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://117.27.190.42:9901/tsfile/live/23242_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://117.27.190.42:9901/tsfile/live/23243_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://117.27.190.42:9901/tsfile/live/23244_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://117.27.190.42:9901/tsfile/live/23245_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://117.27.190.42:9901/tsfile/live/23246_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://117.27.190.42:9901/tsfile/live/23247_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5＋,http://117.27.190.42:9901/tsfile/live/23248_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://117.27.190.42:9901/tsfile/live/23249_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://117.27.190.42:9901/tsfile/live/23250_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://117.27.190.42:9901/tsfile/live/23251_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://117.27.190.42:9901/tsfile/live/23252_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://117.27.190.42:9901/tsfile/live/23253_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://117.27.190.42:9901/tsfile/live/23254_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://117.27.190.42:9901/tsfile/live/23255_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://117.27.190.42:9901/tsfile/live/23256_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://117.27.190.42:9901/tsfile/live/23257_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://117.27.190.42:9901/tsfile/live/23258_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://117.27.190.42:9901/tsfile/live/23259_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://117.27.190.42:9901/tsfile/live/23260_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://117.27.190.42:9901/tsfile/live/23261_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://117.27.190.42:9901/tsfile/live/23262_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://117.27.190.42:9901/tsfile/live/23263_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://117.27.190.42:9901/tsfile/live/23264_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://117.27.190.42:9901/tsfile/live/23265_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://117.27.190.42:9901/tsfile/live/23266_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://117.27.190.42:9901/tsfile/live/23267_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://117.27.190.42:9901/tsfile/live/23268_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://117.27.190.42:9901/tsfile/live/23269_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://117.27.190.42:9901/tsfile/live/23270_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://117.27.190.42:9901/tsfile/live/23271_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://117.27.190.42:9901/tsfile/live/23272_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://117.27.190.42:9901/tsfile/live/23273_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://117.27.190.42:9901/tsfile/live/23274_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://117.27.190.42:9901/tsfile/live/23275_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://117.27.190.42:9901/tsfile/live/23276_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://117.27.190.42:9901/tsfile/live/23277_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://117.27.190.42:9901/tsfile/live/23278_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://117.27.190.42:9901/tsfile/live/23279_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://117.27.190.42:9901/tsfile/live/23280_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://117.27.190.42:9901/tsfile/live/23281_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://117.27.190.42:9901/tsfile/live/23282_1.m3u8?key=txiptv&playlive=1&authid=0
海峡卫视,http://117.27.190.42:9901/tsfile/live/23283_1.m3u8?key=txiptv&playlive=1&authid=0
福建综合,http://117.27.190.42:9901/tsfile/live/23284_1.m3u8?key=txiptv&playlive=1&authid=0
福建公共,http://117.27.190.42:9901/tsfile/live/23285_1.m3u8?key=txiptv&playlive=1&authid=0
福建新闻,http://117.27.190.42:9901/tsfile/live/23286_1.m3u8?key=txiptv&playlive=1&authid=0
福建电视剧,http://117.27.190.42:9901/tsfile/live/23287_1.m3u8?key=txiptv&playlive=1&authid=0
福建旅游,http://117.27.190.42:9901/tsfile/live/23288_1.m3u8?key=txiptv&playlive=1&authid=0
福建经济,http://117.27.190.42:9901/tsfile/live/23289_1.m3u8?key=txiptv&playlive=1&authid=0
福建少儿,http://117.27.190.42:9901/tsfile/live/23290_1.m3u8?key=txiptv&playlive=1&authid=0
福建文体,http://117.27.190.42:9901/tsfile/live/23291_1.m3u8?key=txiptv&playlive=1&authid=0
